Pricing Opt,0.8,1,1,0.8,-0.025,-0,,49150.1,7503.02,-105.907,41753,18064,5983,12081,60.2152,357.287,722.976,,1.7081,36534,18064,13835,0.873178,0.0508348,0.0412638,4.03553
Pricing Opt,0.8,1,1,0.8,-0.025,-0.25,,48813.2,7489.53,-1275.57,42599.2,18480,5331,13149,61.6032,356.645,729.015,,1.70866,36531,18481,13475,0.874769,0.07357,0.056645,4.07157
Pricing Opt,0.8,1,1.25,0.4,-0,-0,,43810.1,7853.23,0,35956.8,20070,6757,13312,53.52,299.171,618.49,,1.70764,36532,20070,12292,0.885868,0.0248049,0.0193025,3.70926
Pricing Opt,0.8,1,1.25,0.4,-0,-0.25,,42856.1,7372.27,-1288.86,36772.7,19031,5627,13404,50.7499,280.849,573.347,,1.70189,36529,19031,13122,0.880216,0.00250126,0.00177966,3.39013
Pricing Opt,1,1,1,0.6,-0,-0.25,,38549.1,6673.17,-985.256,32861.2,15908,3870,12038,53.0277,317.771,812.878,,2.34663,36529,15908,14987,0.845784,0.54188,0.382464,6.21146
Pricing Opt,0.8,1,1.25,0.4,-0.025,-0,,43665.9,7837.04,-128.761,35957.6,20056,6714,13341,53.4834,298.555,617.614,,1.70753,36526,20056,12285,0.885429,0.0280368,0.0216851,3.72324
Pricing Opt,0.8,1,1.25,0.4,-0.025,-0.25,,43400.4,7800.48,-1605.11,37205,20164,5968,14195,53.7713,297.162,616.713,,1.70726,36530,20164,12230,0.886799,0.0398557,0.0326323,3.75652
Pricing Opt,0.8,1,1.25,0.6,-0,-0,,48506.3,7977.63,0,40528.6,20106,6669,13436,53.6169,303.91,626.947,,1.70908,36529,20106,12286,0.88677,0.0332095,0.0279296,3.78464
Pricing Opt,0.8,1,1.25,0.6,-0,-0.25,,48455.1,7992.22,-1404.65,41867.5,20428,6008,14419,54.4754,304.466,630.05,,1.70824,36531,20428,12042,0.888861,0.0288782,0.0238133,3.73299
Pricing Opt,0.8,1,1.25,0.6,-0.025,-0,,48416.1,8043.11,-152.406,40525.3,20506,6054,14451,54.6827,306.405,635.934,,1.70945,36532,20506,11978,0.889209,0.0338156,0.0287117,3.78116
Pricing Opt,0.8,1,1.25,0.6,-0.025,-0.25,,47349.4,7704.93,-1367.04,41011.5,19548,4913,14634,52.1293,293.522,597.451,,1.70387,36530,19548,12785,0.885137,0.00431726,0.00357719,3.54628
Pricing Opt,0.8,1,1.25,0.8,-0,-0,,51699.7,7579.59,0,44120.1,18885,6017,12868,50.3623,288.747,593.705,,1.7071,36531,18886,13202,0.878366,0.0112426,0.00911254,3.64785
Pricing Opt,0.8,1,1.25,0.8,-0,-0.25,,50690.4,7716.45,-1473.23,44447.2,19694,5166,14528,52.5176,293.961,607.107,,1.70682,36530,19694,12559,0.882936,0.0136857,0.0114662,3.65873
Pricing Opt,0.8,1,1.25,0.8,-0.025,-0,,51565.5,7527.15,-147.103,44185.5,18783,5380,13402,50.0895,286.749,584.702,,1.70442,36530,18783,13286,0.877891,0.00435248,0.00370957,3.54537
Pricing Opt,0.8,1,1.25,0.8,-0.025,-0.25,,51731.3,7692.04,-1496.87,45536.2,19201,6200,13000,51.2043,293.031,600.624,,1.70699,36532,19201,12948,0.88006,0.0159969,0.0137648,3.64216
Pricing Opt,1,1,1,0.6,-0.025,-0,,38804.3,6706.48,-736.778,32834.6,15951,3847,12104,53.1733,319.357,812.223,,2.34531,36531,15952,14990,0.847035,0.487921,0.343028,6.14451
Pricing Opt,0.8,1,1.5,0.4,-0,-0,,44717.1,7957.97,0,36759.1,20769,6715,14053,46.1544,252.634,528.91,,1.70736,36528,20769,11759,0.890506,0.00992807,0.00867846,3.59792
Pricing Opt,0.8,1,1.5,0.4,-0,-0.25,,43982,7999.79,-1578.35,37560.6,21109,5833,15276,46.91,253.962,529.125,,1.70548,36530,21109,11525,0.89337,0.00382313,0.00330463,3.51406
Pricing Opt,0.8,1,1.5,0.4,-0.025,-0,,44747.1,7787.13,-133.384,37093.3,20069,6554,13515,44.5998,247.211,510.259,,1.70492,36534,20070,12328,0.886823,0.00397438,0.0035296,3.49046
Pricing Opt,0.8,1,1.5,0.4,-0.025,-0.25,,44366.6,7902.63,-1663.92,38127.9,20732,5827,14904,46.0716,250.878,521.639,,1.70549,36528,20732,11835,0.891584,0.00701069,0.00591772,3.54066
Pricing Opt,0.8,1,1.5,0.6,-0,-0,,49725.6,8013.4,0,41712.2,20605,6187,14418,45.7902,254.394,527.689,,1.70674,36530,20605,11931,0.890675,0.00323836,0.00283318,3.47981
Pricing Opt,0.8,1,1.5,0.6,-0,-0.25,,49264.5,8076.51,-1274.95,42462.9,20761,6448,14313,46.137,256.398,528.544,,1.70657,36532,20762,11803,0.891422,0.00571224,0.00463249,3.4649
Pricing Opt,0.8,1,1.5,0.6,-0.025,-0,,49445.1,7795.01,-124.31,41774.4,19852,6597,13254,44.1167,247.461,510.473,,1.7057,36529,19852,12501,0.885703,0.00528096,0.00448248,3.47152
Pricing Opt,0.8,1,1.5,0.6,-0.025,-0.25,,49024.8,8155.14,-1550.07,42419.8,20833,6903,13930,46.2977,258.894,537.284,,1.70892,36532,20834,11730,0.891393,0.00860822,0.00769982,3.57288
Pricing Opt,0.8,1,1.5,0.8,-0,-0,,53097,7763.85,0,45333.1,19547,6641,12905,43.4379,246.472,504.009,,1.70456,36532,19547,12701,0.882743,0.0010013,0.000888616,3.30723
Pricing Opt,0.8,1,1.5,0.8,-0,-0.25,,52119.3,7651.52,-1519.4,45987.2,19697,5260,14437,43.7712,242.906,500.675,,1.70412,36530,19697,12564,0.883145,0.00118995,0.00102856,3.37861
Pricing Opt,1,1,1,0.6,-0.025,-0.25,,39310.9,6841.61,-1479.83,33949.1,15617,3993,11623,52.0578,325.792,806.292,,2.34468,36530,15618,15303,0.846454,0.286093,0.200606,5.96324
